figma_path,institution,category,region,country,website,source_url,variant,variant_reason,aspect,background,file_link,status,notes
banks/indo/bank-sulselbar,Bank Sulselbar,bank,Indonesia,,https://www.banksulselbar.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sulselbar.svg,wordmark,Curated corporate vector/lockup for compact UI,"1.57:1 (horizontal, 80x51)",transparent,assets/banks/indo/bank-sulselbar.svg,Needs Review,Regional development bank (South / West Sulawesi). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sulutgo,Bank SulutGo,bank,Indonesia,,https://www.banksulutgo.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sulutgo.svg,wordmark,Curated corporate vector/lockup for compact UI,"6.15:1 (horizontal, 80x13)",transparent,assets/banks/indo/bank-sulutgo.svg,Needs Review,Regional development bank (North Sulawesi / Gorontalo). Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sulteng,Bank Sulteng,bank,Indonesia,,https://www.banksulteng.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sulteng.svg,wordmark,Curated corporate vector/lockup for compact UI,"4.21:1 (horizontal, 80x19)",transparent,assets/banks/indo/bank-sulteng.svg,Needs Review,Regional development bank (Central Sulawesi). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sultra,Bank Sultra,bank,Indonesia,,https://www.banksultra.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sultra.svg,wordmark,Curated corporate vector/lockup for compact UI,"3.20:1 (horizontal, 80x25)",transparent,assets/banks/indo/bank-sultra.svg,Needs Review,Regional development bank (Southeast Sulawesi). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-bpd-bali,Bank BPD Bali,bank,Indonesia,,https://www.bpdbali.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-bali.svg,icon,Curated corporate vector/lockup for compact UI,"1.00:1 (square, 80x80)",transparent,assets/banks/indo/bank-bpd-bali.svg,Needs Review,Regional development bank (Bali). Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-ntb-syariah,Bank NTB Syariah,bank,Indonesia,,https://www.bankntbsyariah.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-ntb-syariah.svg,wordmark,Curated corporate vector/lockup for compact UI,"2.86:1 (horizontal, 80x28)",transparent,assets/banks/indo/bank-ntb-syariah.svg,Needs Review,Regional development bank (West Nusa Tenggara); converted to sharia in 2018. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-ntt,Bank NTT,bank,Indonesia,,https://www.bpdntt.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-ntt.svg,wordmark,Curated corporate vector/lockup for compact UI,"1.36:1 (horizontal, 80x59)",transparent,assets/banks/indo/bank-ntt.svg,Needs Review,Regional development bank (East Nusa Tenggara). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-maluku-malut,Bank Maluku Malut,bank,Indonesia,,https://www.bankmalukumalut.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-maluku-malut.svg,wordmark,Curated corporate vector/lockup for compact UI,"3.81:1 (horizontal, 80x21)",transparent,assets/banks/indo/bank-maluku-malut.svg,Needs Review,Regional development bank (Maluku / North Maluku). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-papua,Bank Papua,bank,Indonesia,,https://www.bankpapua.co.id,https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-papua.svg,wordmark,Curated corporate vector/lockup for compact UI,"4.00:1 (horizontal, 80x20)",transparent,assets/banks/indo/bank-papua.svg,Needs Review,Regional development bank (Papua). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
ewallets/indo/gopay,GoPay,ewallet,Indonesia,,https://www.gopay.co.id,https://gopay-website.al-gp-id-p.cdn.gtflabs.io/assets/img/homepage/apple-touch-icon.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 180x180)",transparent,assets/ewallets/indo/gopay.png,Needs Review,Top-5 wallet (GoTo group). Verify: BI e-money licence list. Auto-sourced via brand-site.
ewallets/indo/ovo,OVO,ewallet,Indonesia,,https://www.ovo.id,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/83/d6/2e/83d62e61-b4d9-e268-8648-5541e0f9c487/AppIcon-0-0-1x_U007emarketing-0-8-0-sRGB-85-220.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ewallets/indo/ovo.png,Needs Review,Top-5 wallet (Grab-controlled). Auto-sourced via app-store.
ewallets/indo/dana,DANA,ewallet,Indonesia,,https://www.dana.id,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/98/77/e5/9877e539-8667-f74e-794e-275559d6bb4c/AppIcon-0-0-1x_U007ephone-0-1-0-0-85-220.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ewallets/indo/dana.png,Needs Review,Top-5 wallet (Ant Group backed). Auto-sourced via app-store.
ewallets/indo/shopeepay,ShopeePay,ewallet,Indonesia,,https://shopee.co.id,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/0b/c4/2f/0bc42f58-a172-dc71-1133-50f43319be42/AppIcon-1x_U007ephone-0-1-0-0-85-220-0.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ewallets/indo/shopeepay.png,Needs Review,Top-5 wallet. Distinguish from Shopee marketplace logo (separate ecommerce row). Auto-sourced via app-store.
ewallets/indo/linkaja,LinkAja,ewallet,Indonesia,,https://www.linkaja.id,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/17/02/54/17025479-db8a-d0c8-b038-72b4906a8583/AppIconRamadhan-1x_U007emarketing-0-11-0-85-220-0.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ewallets/indo/linkaja.png,Needs Review,Top-5 wallet (Telkomsel/state-linked). Auto-sourced via app-store.
ewallets/indo/astrapay,AstraPay,ewallet,Indonesia,,https://astrapay.com,https://astrapay.com/static-assets/images/navigation/astrapay-blue-right.svg,app-icon,App icon is the most recognised mark,"1:1.01 (square, 197x198)",vector (verify no baked-in background),assets/ewallets/indo/astrapay.svg,Needs Review,Astra group. Auto-sourced via brand-site.
ewallets/indo/i-saku,i.saku,ewallet,Indonesia,,https://www.isaku.id,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/40/72/42/407242fe-1e3e-6678-fd80-abd00703ae30/AppIcon-0-0-1x_U007emarketing-0-6-0-85-220.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ewallets/indo/i-saku.png,Needs Review,Indomaret-affiliated wallet. Confirm current operating status. Auto-sourced via app-store.
ewallets/indo/doku,DOKU,ewallet,Indonesia,,https://www.doku.com,https://cdn.prod.website-files.com/674ab654de930b217c6389c1/6756a9f7ba44cad5543f87e2_doku-logo-red.svg,wordmark,Wordmark is the standard public mark,"1.00:1 (square, 500x500)",vector (verify no baked-in background),assets/ewallets/indo/doku.svg,Needs Review,Payment gateway + wallet. Auto-sourced via brand-site.
ewallets/indo/flip,Flip,ewallet,Indonesia,,https://flip.id,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/87/63/b5/8763b5c1-e0b1-0823-ddb0-ce8b5d214587/AppIconTemanHemat-0-0-1x_U007epad-0-1-85-220.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ewallets/indo/flip.png,Needs Review,Transfer/remittance app. Auto-sourced via app-store.
ewallets/indo/jenius-pay,Jenius Pay,ewallet,Indonesia,,https://www.jenius.com,https://www.jenius.com/assets/img/brand/logo_jenius-blue.svg,app-icon,App icon is the most recognised mark,"3.88:1 (horizontal, 163x42)",vector (verify no baked-in background),assets/ewallets/indo/jenius-pay.svg,Needs Review,Digital brand of Bank SMBC Indonesia (ex-BTPN); refreshed alongside the Oct 2024 rebrand - use post-rebrand asset only. Auto-sourced via brand-site.
ewallets/indo/sakuku,Sakuku (BCA),ewallet,Indonesia,,https://www.bca.co.id,,,,,,,Flagged - Excluded,EXCLUDED: BCA discontinued Sakuku (service wound down; users migrated to myBCA). Do not source an asset. Confirm final closure date with a human before deleting the row.
minimarkets/indo/alfamart,Alfamart,minimarket,Indonesia,,https://alfamart.co.id,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/92/da/4e/92da4e34-1e16-7573-8391-373b049442f8/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/1024x1024bb.png,wordmark,Wordmark is the standard public mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/minimarkets/indo/alfamart.png,Needs Review,Market leader. Also now operates acquired Lawson Indonesia stores. Auto-sourced via app-store.
minimarkets/indo/indomaret,Indomaret,minimarket,Indonesia,,https://indomaret.co.id,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/d6/35/f3/d635f35e-4eae-83b5-87bd-b00e231100a3/AppIcon-0-0-1x_U007ephone-0-11-0-85-220.png/1024x1024bb.png,wordmark,Wordmark is the standard public mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/minimarkets/indo/indomaret.png,Needs Review,Market leader. Auto-sourced via app-store.
minimarkets/indo/alfamidi,Alfamidi,minimarket,Indonesia,,https://www.alfamidiku.com,https://www.alfamidiku.com/assets/images/logo.png,wordmark,Official retail wordmark; do not use the Alfamidi app tile,"4.14:1 (horizontal, 811x196)",transparent,assets/minimarkets/indo/alfamidi.png,Needs Review,"Current GoPay Alfamidi promo and official Alfamidi site corroborate the merchant surface; use the transparent site wordmark, not an app icon. Manual source override: used the official Alfamidi site wordmark; app tiles remain prohibited for merchant rows."
ecommerce/indo/alfagift,Alfagift,ecommerce,Indonesia,,https://alfagift.id,https://static-content.alfagift.id/static/logo-alfagift.png,wordmark,Official grocery-commerce wordmark; do not use the Alfagift app tile,"2.55:1 (horizontal, 5001x1960)",transparent,assets/ecommerce/indo/alfagift.png,Needs Review,"Current GoPay Alfamidi promo names Alfagift among participating merchant surfaces; use the official site wordmark, not an app icon. Auto-sourced via override."
ecommerce/indo/klik-indomaret,Klik Indomaret,ecommerce,Indonesia,,https://www.klikindomaret.com,https://www.indomaret.co.id/wp-content/uploads/2025/02/logos/klik-idm.png,wordmark,Official merchant wordmark; do not use a storefront screenshot or app tile,"1.37:1 (horizontal, 205x150)",transparent,assets/ecommerce/indo/klik-indomaret.png,Needs Review,"Current GoPay Alfamidi promo names Klik Indomaret among participating merchant surfaces; use the official Indomaret-published brand mark, not a store screenshot or app tile. Auto-sourced via override."
minimarkets/indo/circle-k-indonesia,Circle K Indonesia,minimarket,Indonesia,,https://circlekindonesia.com,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/2a/66/7e/2a667e57-f0bb-7c0e-f1ad-543431d9e0c0/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/1024x1024bb.png,icon,"Standalone symbol, reads well compact","1.00:1 (square, 1024x1024)",has own baked-in background,assets/minimarkets/indo/circle-k-indonesia.png,Needs Review,Confirm current franchise status in Indonesia. Auto-sourced via app-store.
minimarkets/indo/lawson-indonesia,Lawson Indonesia,minimarket,Indonesia,,https://www.lawsonindonesia.com,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/a8/14/af/a814afa1-296c-8b0c-3ae5-0ffb5166f3f4/AppIcon-0-0-1x_U007emarketing-0-6-0-85-220.png/1024x1024bb.png,icon,"Standalone symbol, reads well compact","1.00:1 (square, 1024x1024)",has own baked-in background,assets/minimarkets/indo/lawson-indonesia.png,Needs Review,"Alfamart acquired Lawson Indonesia stores - brand may be retained, converted, or retired. Needs human decision before sourcing. Auto-sourced via app-store."
minimarkets/indo/familymart-indonesia,FamilyMart Indonesia,minimarket,Indonesia,,https://www.familymart.co.id,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/37/5c/9d/375c9d31-bad5-d325-e7ef-c1989a348540/AppIcon-0-0-1x_U007emarketing-0-8-0-0-85-220.png/1024x1024bb.png,wordmark,Wordmark is the standard public mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/minimarkets/indo/familymart-indonesia.png,Needs Review,Confirm current footprint in Indonesia. Auto-sourced via app-store.
minimarkets/indo/alfaexpress,Alfaexpress,minimarket,Indonesia,,,,,,,,,Needs Review,Named in the brief but believed largely wound down as a standalone format. Confirm operating status before sourcing - may belong in Flagged - Excluded.
minimarkets/indo/seven-eleven-indonesia,7-Eleven Indonesia,minimarket,Indonesia,,,,,,,,,Flagged - Excluded,EXCLUDED: operator PT Modern Internasional shut all remaining stores effective 30 June 2017. Not an active Indonesian payment/retail channel. No asset to source.
ecommerce/indo/shopee,Shopee,ecommerce,Indonesia,,https://shopee.co.id,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/e4/c5/18/e4c518a8-dfb7-0e15-a36d-89f00cb1b06f/AppIcon-0-1x_U007emarketing-0-6-0-0-85-220-0.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ecommerce/indo/shopee.png,Needs Review,Market leader. Auto-sourced via app-store.
ecommerce/indo/tokopedia,Tokopedia,ecommerce,Indonesia,,https://www.tokopedia.com,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/34/5f/93/345f9387-54f3-bd59-2f88-23ddcb804f33/AppIcon-0-0-1x_U007epad-0-1-0-85-220.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ecommerce/indo/tokopedia.png,Needs Review,TikTok acquired majority stake (2024); brand still operates. Auto-sourced via app-store.
ecommerce/indo/lazada-indonesia,Lazada Indonesia,ecommerce,Indonesia,,https://www.lazada.co.id,https://img.lazcdn.com/g/tps/images/ims-web/TB1Hs8GaMFY.1VjSZFnXXcFHXXa.png,app-icon,App icon is the most recognised mark,"3.19:1 (horizontal, 344x108)",transparent,assets/ecommerce/indo/lazada-indonesia.png,Needs Review,Alibaba group. Auto-sourced via brand-press.
ecommerce/indo/bukalapak,Bukalapak,ecommerce,Indonesia,,https://www.bukalapak.com,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/fa/28/8a/fa288a52-e5a6-06a7-c5d6-41852d2f2b07/AppIcon-0-0-1x_U007emarketing-0-7-0-0-85-220.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ecommerce/indo/bukalapak.png,Needs Review,Ceased physical-goods marketplace Feb 2025; now virtual products/digital services only. Still operating - confirm it belongs in an e-commerce grouping. Auto-sourced via app-store.
ecommerce/indo/blibli,Blibli,ecommerce,Indonesia,,https://www.blibli.com,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/7a/61/73/7a61735b-fa6a-dca1-915b-f5f8fc95a1fb/AppIcon-0-0-1x_U007epad-0-1-0-sRGB-85-220.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ecommerce/indo/blibli.png,Needs Review,Djarum/GDP Venture group. Auto-sourced via app-store.
ecommerce/indo/zalora-indonesia,Zalora Indonesia,ecommerce,Indonesia,,https://www.zalora.co.id,https://static-id.zacdn.com/next-assets/static-assets/images/fav/favicon.svg,wordmark,Wordmark is the standard public mark,"1.00:1 (square, 40x40)",vector (verify no baked-in background),assets/ecommerce/indo/zalora-indonesia.svg,Needs Review,Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via brand-press.
ecommerce/indo/tiktok-shop-indonesia,TikTok Shop Indonesia,ecommerce,Indonesia,,https://www.tiktok.com,https://www.tiktok.com/favicon.svg,app-icon,App icon is the most recognised mark,"1.00:1 (square, 200x200)",vector (verify no baked-in background),assets/ecommerce/indo/tiktok-shop-indonesia.svg,Needs Review,Operates via Tokopedia entity post-2024 merger; confirm whether a distinct TikTok Shop mark or the Tokopedia mark is correct for checkout UI. Auto-sourced via brand-site.
ecommerce/indo/akulaku,Akulaku,ecommerce,Indonesia,,https://www.akulaku.com,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/1b/3a/49/1b3a4901-19f6-de1a-e8da-b399521cc315/AppIcon-1x_U007epad-0-1-0-sRGB-85-220-0.png/1024x1024bb.png,app-icon,App icon is the most recognised mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ecommerce/indo/akulaku.png,Needs Review,Primarily BNPL/paylater rather than pure marketplace - confirm category fit. Auto-sourced via app-store.
ecommerce/indo/orami,Orami,ecommerce,Indonesia,,https://www.orami.co.id,https://www.orami.co.id/static/images/orami-parenting-meta-image.png,wordmark,Wordmark is the standard public mark,"1.90:1 (horizontal, 1200x630)",has own baked-in background,assets/ecommerce/indo/orami.png,Needs Review,Mother/baby vertical (Sirclo group). Confirm current status. Auto-sourced via brand-site.
ecommerce/indo/sociolla,Sociolla,ecommerce,Indonesia,,https://www.sociolla.com,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/2f/cd/e0/2fcde042-8eef-3a8e-92fb-91f1716ddc82/AppIcon-0-0-1x_U007emarketing-0-6-0-85-220.png/1024x1024bb.png,wordmark,Wordmark is the standard public mark,"1.00:1 (square, 1024x1024)",has own baked-in background,assets/ecommerce/indo/sociolla.png,Needs Review,Beauty vertical. Auto-sourced via app-store.
ecommerce/indo/ralali,Ralali,ecommerce,Indonesia,,,,,,,,,Needs Review,B2B marketplace named in the brief; operating status uncertain in recent years. Confirm the company is still trading before sourcing an asset.
ecommerce/indo/jd-id,JD.ID,ecommerce,Indonesia,,,,,,,,,Flagged - Excluded,EXCLUDED: JD.ID ceased Indonesian operations on 31 March 2023 as the brief anticipated. No asset to source.
banks/sea/sg/dbs,DBS Bank,bank,SEA,sg,https://www.dbs.com.sg,https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/dbs.svg,icon,Curated corporate vector/lockup for compact UI,"1.00:1 (square, 24x24)",transparent,assets/banks/sea/sg/dbs.svg,Needs Review,Verify: MAS register. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/sea/sg/ocbc,OCBC Bank,bank,SEA,sg,https://www.ocbc.com,https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/ocbc.svg,icon,Curated corporate vector/lockup for compact UI,"1:1.06 (vertical, 1549x1635)",transparent,assets/banks/sea/sg/ocbc.svg,Needs Review,Verify: MAS register. Auto-sourced via brand-press. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/sea/sg/uob,UOB,bank,SEA,sg,https://www.uob.com.sg,https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/uob.svg,icon,Curated corporate vector/lockup for compact UI,"1.00:1 (square, 24x24)",transparent,assets/banks/sea/sg/uob.svg,Needs Review,Verify: MAS register. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/sea/sg/standard-chartered,Standard Chartered Singapore,bank,SEA,sg,https://www.sc.com/sg,https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/standard.svg,icon,Curated corporate vector/lockup for compact UI,"1.00:1 (square, 24x24)",transparent,assets/banks/sea/sg/standard-chartered.svg,Needs Review,Verify: MAS register. Consider whether local variants duplicate the international row. Auto-sourced via brand-press. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/sea/sg/citibank,Citibank Singapore,bank,SEA,sg,https://www.citibank.com.sg,https://www.citibank.com.sg/content/experience-fragments/cgcpc/sg/prelogin/www-citibank-com-sg/footer/master/_jcr_content/root/container/container_1938911663/container_780719881/image.coreimg.svg/1756189707913/citi-logo.svg,wordmark,Wordmark is the standard public mark,"1.94:1 (horizontal, 66x34)",vector (verify no baked-in background),assets/banks/sea/sg/citibank.svg,Needs Review,Verify: MAS register. Consider whether local variants duplicate the international row. Auto-sourced via brand-press.
banks/sea/sg/maybank,Maybank Singapore,bank,SEA,sg,https://www.maybank2u.com.sg,https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/maybank.svg,icon,Curated corporate vector/lockup for compact UI,"1.00:1 (square, 24x24)",transparent,assets/banks/sea/sg/maybank.svg,Needs Review,Verify: MAS register. Same group mark as Maybank MY - confirm whether a distinct SG asset is needed. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/sea/my/maybank,Maybank,bank,SEA,my,https://www.maybank2u.com.my,https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/maybank.svg,icon,Curated corporate vector/lockup for compact UI,"1.00:1 (square, 24x24)",transparent,assets/banks/sea/my/maybank.svg,Needs Review,Verify: BNM list. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/sea/my/cimb,CIMB Bank,bank,SEA,my,https://www.cimb.com.my,,fallback,Neutral name badge; no brand identity inferred,"3.33:1 (horizontal, 240x72)",transparent,assets/banks/sea/my/cimb.svg,Needs Review,"Verify: BNM list. Auto-sourced via brand-site. Asset audit 2026-08: neutral fallback badge only; The downloaded file was an app/favicon asset, not a verified corporate primary mark. Use institution text alongside it; do not use this as a brand mark."
banks/sea/my/public-bank,Public Bank,bank,SEA,my,https://www.pbebank.com,,fallback,Neutral name badge; no brand identity inferred,"3.33:1 (horizontal, 240x72)",transparent,assets/banks/sea/my/public-bank.svg,Needs Review,Verify: BNM list. Auto-sourced via brand-site. Asset audit 2026-08: neutral fallback badge only; The available candidate was a dated anniversary variant; do not ship it as the current primary mark. Use institution text alongside it; do not use this as a brand mark.
banks/sea/my/rhb,RHB Bank,bank,SEA,my,https://www.rhbgroup.com,https://www.rhbgroup.com/-/media/Project/RHB/Logo/logo.png,wordmark,Wordmark is the standard public mark,"3.10:1 (horizontal, 248x80)",transparent,assets/banks/sea/my/rhb.webp,Needs Review,Verify: BNM list. Auto-sourced via brand-site.
banks/sea/my/hong-leong-bank,Hong Leong Bank,bank,SEA,my,https://www.hlb.com.my,https://www.hlb.com.my/content/dam/global/icons/logo-hong-leong-desktop.png,wordmark,Wordmark is the standard public mark,"5.50:1 (horizontal, 220x40)",transparent,assets/banks/sea/my/hong-leong-bank.png,Needs Review,Verify: BNM list. Auto-sourced via brand-press.
banks/sea/my/ambank,AmBank,bank,SEA,my,https://www.ambank.com.my,https://www.ambank.com.my/assets/images/logo/main.svg,wordmark,Wordmark is the standard public mark,"1.72:1 (horizontal, 105x61)",vector (verify no baked-in background),assets/banks/sea/my/ambank.svg,Needs Review,Verify: BNM list. Auto-sourced via brand-site.
banks/sea/my/bank-islam,Bank Islam,bank,SEA,my,https://www.bankislam.com,,fallback,Neutral name badge; no brand identity inferred,"3.33:1 (horizontal, 240x72)",transparent,assets/banks/sea/my/bank-islam.svg,Needs Review,Verify: BNM list. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; Only an app-store icon was available in the fetched set. Use institution text alongside it; do not use this as a brand mark.
banks/sea/th/bangkok-bank,Bangkok Bank,bank,SEA,th,https://www.bangkokbank.com,,fallback,Neutral name badge; no brand identity inferred,"3.33:1 (horizontal, 240x72)",transparent,assets/banks/sea/th/bangkok-bank.svg,Needs Review,Verify: BOT register. Owns PermataBank Indonesia. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; Only an app-store icon was available in the fetched set; no matching corporate vector was found in the authoritative fallback set. Use institution text alongside it; do not use this as a brand mark.
banks/sea/th/kasikornbank,Kasikornbank (KBank),bank,SEA,th,https://www.kasikornbank.com,,fallback,Neutral name badge; no brand identity inferred,"3.33:1 (horizontal, 240x72)",transparent,assets/banks/sea/th/kasikornbank.svg,Needs Review,Verify: BOT register. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; Only an app-store icon was available in the fetched set. Use institution text alongside it; do not use this as a brand mark.
banks/sea/th/scb,Siam Commercial Bank (SCB),bank,SEA,th,https://www.scb.co.th,https://commons.wikimedia.org/wiki/File%3ASiam_Commercial_Bank_Logo.svg,wordmark,Curated corporate vector/lockup for compact UI,"3.20:1 (horizontal, 240x75)",transparent,assets/banks/sea/th/scb.svg,Needs Review,Verify: BOT register. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with official artwork (Official brand asset). Current Siam Commercial Bank logo; source is the bank's 2022 annual report via Commons.
banks/sea/th/krungthai,Krungthai Bank,bank,SEA,th,https://krungthai.com,https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/krungthai.svg,icon,Curated corporate vector/lockup for compact UI,"1.00:1 (square, 24x24)",transparent,assets/banks/sea/th/krungthai.svg,Needs Review,Verify: BOT register. State-owned. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)).
banks/sea/th/krungsri,Krungsri (Bank of Ayudhya),bank,SEA,th,https://www.krungsri.com,,fallback,Neutral name badge; no brand identity inferred,"3.33:1 (horizontal, 240x72)",transparent,assets/banks/sea/th/krungsri.svg,Needs Review,Verify: BOT register. MUFG-controlled. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; Only an app-store icon was available in the fetched set. Use institution text alongside it; do not use this as a brand mark.
banks/sea/th/ttb,ttb (TMBThanachart Bank),bank,SEA,th,https://www.ttbbank.com,https://www.ttbbank.com/th/about-us/ttb-logo,wordmark,Curated corporate vector/lockup for compact UI,"2.03:1 (horizontal, 48x23)",transparent,assets/banks/sea/th/ttb.svg,Needs Review,"Formed from TMB + Thanachart merger - do NOT use legacy TMB or Thanachart assets. Verify: BOT register. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with official artwork (Official brand asset). Official current ttb corporate mark transcribed from the bank's inline SVG; transparent mark only, no page background or slogan."
banks/sea/ph/bdo,BDO Unibank,bank,SEA,ph,https://www.bdo.com.ph,,fallback,Neutral name badge; no brand identity inferred,"3.33:1 (horizontal, 240x72)",transparent,assets/banks/sea/ph/bdo.svg,Needs Review,Verify: BSP directory. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; Only an app-store icon was available in the fetched set. Use institution text alongside it; do not use this as a brand mark.
